================ Training Loss (Sat Oct 19 03:26:54 2024) ================
(epoch: 35, iters: 92, time: 0.383, data: 0.003) G_GAN: 2.008 G_L1: 11.215 D_real: 0.194 D_fake: 0.206 
(epoch: 36, iters: 30, time: 0.150, data: 0.003) G_GAN: 1.651 G_L1: 10.615 D_real: 0.500 D_fake: 0.243 
(epoch: 36, iters: 130, time: 0.154, data: 0.005) G_GAN: 1.850 G_L1: 8.371 D_real: 0.782 D_fake: 0.206 
(epoch: 37, iters: 68, time: 0.148, data: 0.003) G_GAN: 1.275 G_L1: 14.089 D_real: 0.290 D_fake: 0.409 
(epoch: 38, iters: 6, time: 0.424, data: 0.003) G_GAN: 0.912 G_L1: 12.393 D_real: 0.210 D_fake: 0.609 
(epoch: 38, iters: 106, time: 0.149, data: 0.001) G_GAN: 1.388 G_L1: 9.223 D_real: 1.220 D_fake: 0.403 
(epoch: 39, iters: 44, time: 0.156, data: 0.003) G_GAN: 2.262 G_L1: 16.392 D_real: 0.140 D_fake: 0.175 
(epoch: 39, iters: 144, time: 0.152, data: 0.003) G_GAN: 1.807 G_L1: 11.437 D_real: 0.241 D_fake: 0.246 
(epoch: 40, iters: 82, time: 0.392, data: 0.003) G_GAN: 1.988 G_L1: 11.923 D_real: 1.067 D_fake: 0.160 
(epoch: 41, iters: 20, time: 0.161, data: 0.003) G_GAN: 1.477 G_L1: 3.926 D_real: 0.342 D_fake: 0.366 
(epoch: 41, iters: 120, time: 0.151, data: 0.005) G_GAN: 2.748 G_L1: 9.407 D_real: 0.575 D_fake: 0.086 
(epoch: 42, iters: 58, time: 0.160, data: 0.004) G_GAN: 2.289 G_L1: 13.151 D_real: 0.294 D_fake: 0.136 
(epoch: 42, iters: 158, time: 0.411, data: 0.004) G_GAN: 2.463 G_L1: 20.512 D_real: 1.015 D_fake: 0.104 
(epoch: 43, iters: 96, time: 0.155, data: 0.003) G_GAN: 1.502 G_L1: 6.598 D_real: 0.979 D_fake: 0.276 
(epoch: 44, iters: 34, time: 0.152, data: 0.003) G_GAN: 0.758 G_L1: 3.246 D_real: 0.410 D_fake: 0.722 
(epoch: 44, iters: 134, time: 0.165, data: 0.003) G_GAN: 0.719 G_L1: 3.402 D_real: 0.424 D_fake: 0.844 
(epoch: 45, iters: 72, time: 0.420, data: 0.003) G_GAN: 0.586 G_L1: 9.738 D_real: 0.316 D_fake: 1.249 
(epoch: 46, iters: 10, time: 0.140, data: 0.003) G_GAN: 0.575 G_L1: 8.898 D_real: 0.240 D_fake: 1.033 
(epoch: 46, iters: 110, time: 0.158, data: 0.006) G_GAN: 1.173 G_L1: 2.628 D_real: 0.188 D_fake: 0.707 
(epoch: 47, iters: 48, time: 0.165, data: 0.004) G_GAN: 0.665 G_L1: 8.627 D_real: 0.009 D_fake: 1.213 
